brand,model,screen_size,screen_resolution,cpu,cpu_speed,ram,memory,gpu,graphics_card_description,OpSys,weight,color,No_reviews,ratings,price,link_item
Apple,MR932LL/A,15.4 Inches,2560 x 1600 pixels,Intel Core i9,2.9 GHz,32 GB,512 GB,AMD Radeon Pro 555X,Integrated,macOS 10.14 Mojave,,Space Gray,,,$669.72 ,https://www.amazon.com/Apple-MacBook-15-inch-English-Renewed/dp/B0CNJ7HY7W/ref=sr_1_182
Apple,MJLT2LL/A,15.4 Inches,2560 x 1600 pixels,Intel Core i7,,16 GB,1 TB,AMD Radeon R9 M370X Graphics,Dedicated,OS X 10.1 Yosemite,,,3 ratings,2.8,$599.99 ,https://www.amazon.com/Apple-MacBook-MJLT2LL-Mid-2015-Processor/dp/B0937NG1ZL/ref=sr_1_180
Apple,MJLQ2LL/A,15.4 Inches,2560 x 1600 pixels,Core i7,2.2 GHz,16 GB,128 GB,Intel Irs Pro Graphics,Integrated,macOS 10.13 High Sierra,4.5 Pounds,Silver,9 ratings,3.1,$449.99 ,https://www.amazon.com/Apple-MacBook-15-4in-MJLQ2LL-Mid-2015/dp/B095KVZ9BS/ref=sr_1_179
Apple,MWTJ2LL/A,13.3 Inches,2560 x 1600 pixels,Core i5,1.1 GHz,16 GB,256 GB,Intel Iris Plus,Integrated,macOS,5 Pounds,Silver,6 ratings,4.8,$808.21 ,https://www.amazon.com/Apple-Macbook-13-3in-MWTJ2LL-Early/dp/B08W1HLMFB/ref=sr_1_178
Apple,MacBook Pro,13.3 Inches,1280 x 800 pixels,Core i7,,8 GB,1 TB,Intel HD Graphics 4000,Integrated,,,,3 ratings,3.3,$389.00 ,https://www.amazon.com/Apple-MacBook-MD102LL-Intel-Refurbished/dp/B07GPZZ5VD/ref=sr_1_177
Apple,5R932LL/A,15.4 Inches,2560 x 1600 pixels,Core i7,2.2 GHz,16 GB,256 GB,Intel HD Graphics 630,Integrated,Mac OS,,Space Gray,74 ratings,4.3,$620.99 ,https://www.amazon.com/Apple-MacBook-15-inch-Display-Renewed/dp/B07Q14XCTM/ref=sr_1_176
Apple,MXK32LL/A,13 Inches,2560 x 1600 pixels,Core i5,1.4 GHz,8 GB,256 GB,Intel Iris Plus,Integrated,macOS 10.15 Catalina,5.6 Pounds,Space Gray,146 ratings,4,$589.00 ,https://www.amazon.com/Apple-MacBook-13-inch-Storage-Keyboard/dp/B08FG7S7G7/ref=sr_1_175
Apple,MD760LL/B,13.3 Inches,2048x1536,Core i5,1.3 GHz,4 GB,128 GB,Intel HD Graphics 5000,Integrated,Mac OS,3 Pounds,Silver,107 ratings,4.2,$265.00 ,https://www.amazon.com/Apple-MacBook-Air-Mid-2013/dp/B00M4LWZ0G/ref=sr_1_174
Apple,MWP42LL/A,13.3 Inches,2560 x 1600 pixels,MWP42LL/A,2 GHz,16 GB,512 GB,"AMD FirePro W5130M,Intel Iris Plus Graphics",Integrated,"macOS Catalina (version 10,15)",3.1 Pounds,Space Gray,406 ratings,4.3,$758.80 ,https://www.amazon.com/Apple-MacBook-13-inch-Storage-Keyboard/dp/B08HHNXW8Y/ref=sr_1_173
Apple,5LHF2LL/A,12 Inches,2560 x 1440 pixels,,1.2 GHz,8 GB,512 GB,Intel HD Graphics 520,Integrated,Mac OS,3.24 Ounces,Gold,14 ratings,3.5,$600.00 ,https://www.amazon.com/Apple-Gold-Macbook-5K4N2LL-12-inch/dp/B06XGJZTYS/ref=sr_1_172
Apple,MV902LL/A,15 Inches,2560 x 1600 pixels,Intel Core i7,,16 GB,256 GB,Intel UHD Graphics 630,Integrated,macOS 10.14 Mojave,,Silver,16 ratings,3.7,$668.00 ,https://www.amazon.com/Apple-MacBook-2-6GHz-9th-gen-processor/dp/B07XJZDDC5/ref=sr_1_171
Apple,A1502,13.3 Inches,,Core i5,2.4 GHz,4 GB,128 GB,Intel Iris 5100 graphics,Integrated,"macOS 10.14 Mojave,MacOS Mojave",3.46 Pounds,Silver,218 ratings,4.1,$299.00 ,https://www.amazon.com/Apple-MacBook-ME864LL-13-3-Inch-Display/dp/B079HXZGJ5/ref=sr_1_170
Apple,MD760LL/A,13 Inches,1366 x 768 pixels,Core i5-2300,1.7 GHz,4 GB,256 GB,Intel HD Graphics,Integrated,Mac OS,,,,,$299.99 ,https://www.amazon.com/Apple-MacBook-MD760LL-Intel-Core/dp/B07DFNYFTL/ref=sr_1_169
Apple,MPXQ2LL/A,13.3 Inches,2560 x 1600 pixels,Core i5,2.5 GHz,16 GB,512 GB,Intel Iris Plus Graphics 640,Integrated,Mac OS,3 Pounds,Space Grey,34 ratings,3.7,$459.99 ,https://www.amazon.com/Apple-MacBook-MPXQ2LL-13-3-inch-Display/dp/B084Z2MRBG/ref=sr_1_215
Apple,MacBook Pro,15.4 Inches,560 x 600,Core i9,,32 GB,512 GB,,Integrated,,,,17 ratings,3.2,$759.99 ,https://www.amazon.com/Apple-MacBook-2-9GHz-6-Core-Renewed/dp/B08684XCZM/ref=sr_1_214
Apple,MK183LL/A,16 Inches,2560 x 1600 pixels,Apple M1 Pro,3.1 GHz,16 GB,512 GB,M1 Pro 16â€‘core GPU,Integrated,Mac OS X 11 Ventura,6.8 Pounds,Space Gray,52 ratings,4.6,"$1,449.99 ",https://www.amazon.com/Apple-MacBook-10-core-16-inch-Storage/dp/B0C8GNPF42/ref=sr_1_213
Apple,MacBook Pro,15.4 Inches,2880 x 1800,Core i7,3.7 GHz,16 GB,512 GB,NVIDIA GeForce GT 650M,Integrated,OS X 10.8 Mountain Lion,4.45 Pounds,Silver,117 ratings,3.7,$495.00 ,https://www.amazon.com/Apple-MacBook-ME665LL-15-4-Inch-Refurbished/dp/B079C7N8LJ/ref=sr_1_212
Apple,MGXD2LL/A,13.3 Inches,2560 x 1600 pixels,,,8 GB,512 GB,,Integrated,macOS 10.14 Mojave,3.46 Pounds,,45 ratings,4.1,$394.99 ,https://www.amazon.com/Apple-MacBook-MGXD2LL-i7-4578U-Refurbished/dp/B07JFKH885/ref=sr_1_210
Apple,MacBook Air,13.3 Inches,1366 x 768 pixels,Core i5,1.8 GHz,8 GB,128 GB,Intel HD Graphics 6000,Integrated,Chrome OS,,Silver,7 ratings,4.2,$290.00 ,https://www.amazon.com/Apple-MacBook-Keyboard-Bluetooth-Refurbished/dp/B07HMG3LRV/ref=sr_1_209
Apple,MacBook Pro,16.2 Inches,3456 x 2234,Apple M1 Max,3.5 GHz,32 GB,1 TB,Apple M1 Max,Integrated,Mac OS,2.2 Kilograms,Space Gray,22 ratings,4.1,"$2,109.00 ",https://www.amazon.com/Late-Apple-MacBook-Space-Renewed/dp/B09V5RWQXY/ref=sr_1_208
Apple,MacBook Pro,13.3 Inches,2560 x 1600,Core i5,2.6 GHz,8 GB,256 GB,"Integrated Graphics,Intel HD Graphics 4000",Integrated,OS X 10.9 Mavericks,3.6 Pounds,Silver,98 ratings,4.2,$360.00 ,https://www.amazon.com/Apple-MacBook-ME662LL-13-3-Inch-Refurbished/dp/B079C7NDPJ/ref=sr_1_207
Apple,MF839LL/A,13.3 Inches,2560 x 1600 pixels,Core i5-5257U,2.7 GHz,16 GB,256 GB,Intel Iris Graphics 6100,Integrated,Mac OS,4 Pounds,Silver,43 ratings,3.8,$399.99 ,https://www.amazon.com/Apple-MacBook-MF839ll-5-5257U-13-3-Inch/dp/B07T3DS6RY/ref=sr_1_206
Apple,MD712LL/A,11.6 Inches,1366 x 768 pixels,Core i5,1.3 GHz,4 GB,256 GB,Intel HD Graphics 5000,Integrated,macOS 10.14 Mojave,1080 Grams,Silver,90 ratings,4.2,$280.00 ,https://www.amazon.com/Apple-MacBook-MD712LL-11-6-Inch-Laptop/dp/B00JR9UGHC/ref=sr_1_205
Apple,MNYL2LL/A-cr,12 Inches,2560 x 1600 pixels,Core i5,1.3 GHz,8 GB,512 GB,Intel HD Graphics 615,Integrated,Mac OS,3.4 Pounds,Gold,153 ratings,3.8,$439.99 ,https://www.amazon.com/Apple-MNYL2LL-MacBook-Processor-Version/dp/B07JF1PCFM/ref=sr_1_204
Apple,DDMF843_8M256D_R,13.3 Inches,2560x1600,Core i7,3.1 GHz,8 GB,256 GB,Intel Iris Graphics 6100,Integrated,macOS 10.14 Mojave,1.58 Kilograms,Silver,31 ratings,4,$460.00 ,https://www.amazon.com/MacBook-3-1GHz-MF843LL-Memory-Refurbished/dp/B07DYM5ZYZ/ref=sr_1_203
Apple,MacBook Air,11.6 Inches,1366 x 768 pixels,Core i5,,4 GB,,Intel HD Graphics 3000,Integrated,macOS 10.12 Sierra,,,44 ratings,3.4,$249.00 ,https://www.amazon.com/Apple-MacBook-MC969LL-Laptop-Refurbished/dp/B07DVQCLDR/ref=sr_1_201
Apple,MPXV2LL/A,13.3 Inches,2560 x 1600 pixels,Core i5,3.1 GHz,8 GB,256 GB,"Intel Iris Graphics,Intel Iris Graphics 650",Integrated,macOS 10.12 Sierra,3.02 Pounds,Gray,533 ratings,3.9,$599.00 ,https://www.amazon.com/Apple-MacBook-MPXV2LL-Version-Renewed/dp/B07C3CTML2/ref=sr_1_200
Apple,MR9V2LL/A,13 Inches,2560 x 1600 pixels,Core i7,2.7 GHz,16 GB,512 GB,intel,Integrated,macOS 11 Big Sur,3.02 Pounds,,2 ratings,5,$596.00 ,https://www.amazon.com/Apple-MacBook-2-7GHz-Storage-Renewed/dp/B0BD9ZZKH3/ref=sr_1_199
Apple,MGX72LL/A,13.3 Inches,2560 x 1600 pixels,Core i5,3.1 GHz,8 GB,128 GB,Intel Iris,Integrated,Mac OS,1570 Grams,,3 ratings,3.1,$699.00 ,https://www.amazon.com/Apple-MacBook-128GB-Wi-Fi-Laptop/dp/B01433PQCG/ref=sr_1_198
Apple,MacBook Air,13.6 Inches,2560 x 1664 pixels,Apple M2,3.49 GHz,8 GB,512 GB,Apple M2,Integrated,Mac OS,2.7 Pounds,Space Gray,9 ratings,5,$999.00 ,https://www.amazon.com/Apple-MacBook-13-inch-512GB-Renewed/dp/B0B87FTK6T/ref=sr_1_197
Apple,MUHN2LL/A,13 Inches,2560 x 1600 pixels,Core i5,,8 GB,128 GB,,Integrated,macOS 10.13 High Sierra,,Silver,140 ratings,4.2,$509.95 ,https://www.amazon.com/Apple-MacBook-13-inch-128GB-Storage/dp/B084YWZ9MJ/ref=sr_1_196
Apple,MGN73LL/A,13.3 Inches,2560 x 1600 pixels,M1,3.2 GHz,16 GB,1 TB,Apple M1 8-Core GPU,Integrated,MacOS Ventura,,Gold,2 ratings,5,$949.00 ,https://www.amazon.com/Apple-MacBook-13-inch-Renewed-Premium/dp/B0CMZ84F8W/ref=sr_1_195
Apple,MLL42LL/A,13.3 Inches,2560 x 1600 pixels,Core i5 Family,2 GHz,8 GB,512 GB,Intel Iris Graphics 540,Integrated,macOS 10.12 Sierra,3 Pounds,Space Gray,,,$482.75 ,https://www.amazon.com/Apple-MacBook-MLL42LL-13-3-inch-Dual-core/dp/B097HRBH5F/ref=sr_1_194
Apple,MNQG2LL/A-cr,13.3 Inches,2560 x 1600,Core i5,2.9 GHz,8 GB,512 GB,Intel Iris Graphics 550,"Integrated, Dedicated",macOS 10.12 Sierra,3 Pounds,Silver,30 ratings,3.4,$600.00 ,https://www.amazon.com/Apple-dual-core-Discontinued-Manufacturer-Refurbished/dp/B07C3B6711/ref=sr_1_193
Apple,MVVM2LL/A,16 Inches,2560 x 1600 pixels,Intel Core i9,2.3 GHz,32 GB,1 TB,Intel UHD Graphics 630,Integrated,macOS 10.14 Mojave,,Silver,2 ratings,2.3,"$1,089.68 ",https://www.amazon.com/Apple-MacBook-2-3GHz-Storage-Renewed/dp/B0B4Z32Q13/ref=sr_1_238
Apple,Z0UU1LL/A,13 Inches,2560 x 1600 pixels,Intel Core i7,,8 GB,128 GB,Intel HD Graphics 6000,Integrated,,,Silver,2 ratings,3.6,$320.00 ,https://www.amazon.com/Apple-MacBook-2-2GHz-Silver-Renewed/dp/B09K92F3TH/ref=sr_1_237
Apple,MD760LL/B,13.3 Inches,2560 x 1600 pixels,Core i5-4260U,,4 GB,256 GB,intel,Integrated,macOS,2.38 Pounds,Silver,19 ratings,3.4,$275.00 ,https://www.amazon.com/Apple-MacBook-MD760LL-i5-4260U-Refurbished/dp/B07B8X8HT4/ref=sr_1_236
Apple,Mr942ll/a,15.4 Inches,2560 x 1600 pixels,I9-8950hk,2.9 GHz,32 GB,2 TB,Intel UHD Graphics 630,Integrated,macOS 10.15 Catalina,,Space Gray,3 ratings,3.4,"$1,400.00 ",https://www.amazon.com/Apple-MacBook-2-9GHz-Intel-Renewed/dp/B0BG6B7RRG/ref=sr_1_235
Apple,Z124000FK,13.3 Inches,2560 x 1600 pixels,Apple M1,,16 GB,256 GB,,Integrated,Mac OS,,Space Gray,542 ratings,4.8,$799.99 ,https://www.amazon.com/Apple-MacBook-13-inch-256GB-Storage/dp/B08QMB94YW/ref=sr_1_234
Apple,MLHC2LL/A,12 Inches,2304 x 1440,core_m,,8 GB,512 GB,Intel HD Graphics 515,Integrated,OS X 10.11 El Capitan,3.24 Pounds,Silver,16 ratings,3.9,$449.00 ,https://www.amazon.com/Apple-MacBook-Discontinued-Manufacturer-Refurbished/dp/B07HFQBD9Q/ref=sr_1_233
Apple,MLH32LL/A,15.4 Inches,2560 x 1600 pixels,Core i7,2.6 GHz,16 GB,256 GB,AMD Radeon Pro 450,Integrated,macOS 10.12 Sierra,4 Pounds,Space Gray,75 ratings,4,$461.90 ,https://www.amazon.com/Apple-MLH32LL-quad-core-Discontinued-Manufacturer/dp/B01LTHXA72/ref=sr_1_232
Apple,MR9Q2LL/A,13.3 Inches,2560 x 1600 pixels,Core i7,2.7 GHz,16 GB,512 GB,Intel Iris Plus Graphics 655,Integrated,macOS 10.14 Mojave,,,44 ratings,3.9,$575.60 ,https://www.amazon.com/Apple-MacBook-MR9Q2LL-13-3-inch-Touch-Bar/dp/B08G54H5YP/ref=sr_1_231
Apple,MacBook Air,11.6 Inches,1366 x 768,Core i5-2300,1.4 GHz,4 GB,128 GB,Intel HD Graphics 5000,Integrated,Mac OS,1.1 Pounds,,12 ratings,3.5,$260.00 ,https://www.amazon.com/Apple-MacBook-MD711LL-Laptop-Refurbished/dp/B07DNHLX8F/ref=sr_1_230
Apple,MR9Q2LL/A,13.3 Inches,2560 x 1600 pixels,Core i5 Family,2.7 GHz,16 GB,512 GB,Intel Iris Plus Graphics 655,Integrated,macOS 10.12 Sierra,3 Pounds,Silver,6 ratings,3.8,$649.99 ,https://www.amazon.com/Apple-MacBook-MR9Q2LL-13-3-inch-Touch-Bar/dp/B08G56X9N5/ref=sr_1_229
Apple,DDMF865_8M512D_R,12 Inches,2560 x 1440 pixels,core_m,1.2 GHz,8 GB,512 GB,Intel HD Graphics 5300,Integrated,Mac OS,2.03 Pounds,Grey,38 ratings,3,$405.59 ,https://www.amazon.com/Apple-MacBook-Display-MJY42LL-Refurbished/dp/B07992F7FT/ref=sr_1_228
Apple,MacBook Air,13.3 Inches,2560 x 1600 pixels,,1.7 GHz,8 GB,128 GB,Intel HD Graphics 4400,Integrated,,,,15 ratings,4.1,$275.00 ,https://www.amazon.com/Apple-MacBook-MF068LL-i7-4650U-Refurbished/dp/B07KGLNTSS/ref=sr_1_227
Apple,MD711LL/A-C,11.6 Inches,1366 x 768 pixels,Core i5,1.4 GHz,4 GB,1 GB,Intel HD Graphics 5000,Integrated,OS X 10.8 Mountain Lion,1.2 Kilograms,,300 ratings,4.2,$255.00 ,https://www.amazon.com/Apple-MacBook-MD711LL-11-6-Inch-Refurbished/dp/B00M4LWUT2/ref=sr_1_226
Apple,MacBook Pro,16.2 Inches,3456 x 2234 pixels,Apple M2 Pro,3.49 GHz,16 GB,512 GB,Apple M2 Pro 19-Core GPU,Integrated,macOS Ventura,2.15 Kilograms,Space Gray,13 ratings,4,"$1,799.00 ",https://www.amazon.com/Apple-MacBook-16-2-inch-Storage-Renewed/dp/B0BZJZVF1V/ref=sr_1_225
Apple,5030536,13.3 Inches,2560 x 1600 pixels,Core i5-4288U,,8 GB,512 GB,,Integrated,,3.5 Pounds,,57 ratings,4.3,$349.00 ,https://www.amazon.com/Apple-MacBook-ME866LL-i5-4288U-Refurbished/dp/B0765N9V2Z/ref=sr_1_224
Apple,Mvvl2ll/a,16 Inches,2560 x 1600 pixels,Core i7,,32 GB,1 TB,Intel UHD Graphics 630,Integrated,,,Space Gray,9 ratings,4.5,"$1,099.00 ",https://www.amazon.com/Apple-MacBook-2-6GHz-Storage-Renewed/dp/B09TC9MKCT/ref=sr_1_223
Apple,Z160000B6,13.6,2560 x 1600 pixels,M2,3.4 GHz,16 GB,1 TB,,Integrated,macOS 12 Monterey,,,9 ratings,4.8,"$1,699.96 ",https://www.amazon.com/Apple-2022-MacBook-16GB-Storage/dp/B0BBXRK4WH/ref=sr_1_222
Apple,MPTR2LL/A,15.4 Inches,,Core i7,3.1 GHz,16 GB,2 TB,Intel HD Graphics 630,Integrated,Mac OS,4.02 Pounds,Space Gray,6 ratings,3.8,"$1,150.00 ",https://www.amazon.com/Apple-MacBook-Pro-MPTR2LL-15-4-inch/dp/B0844S3WZ2/ref=sr_1_221
Apple,Z124000F2,13.3 Inches,2560 x 1600 pixels,M1,3.20 GHz,8 GB,512 GB,M1,Integrated,Mac OS,5.1 Pounds,Space Gray,157 ratings,4.7,$799.99 ,https://www.amazon.com/Apple-MacBook-Air-7-core-512GB/dp/B08W8T56VP/ref=sr_1_220
Apple,MV902LL/A,15.4 Inches,2560 x 1600 pixels,Core i9,2.4,16 GB,4 TB,AMD Radeon Pro 555X,Dedicated,macOS 11 Big Sur,,Space Gray,,,"$1,149.97 ",https://www.amazon.com/Apple-MacBook-15-inch-Storage-English/dp/B0BDPG219Z/ref=sr_1_219
Apple,MF068LL/A-cr,13 Inches,2560 x 1600 pixels,Core i7,1.7 GHz,8 GB,512 GB,Intel HD Graphics 5000,Integrated,Mac OS X v10.9 Mavericks,2.91 Pounds,Color,13 ratings,4.2,$525.00 ,https://www.amazon.com/Apple-13-inch-MacBook-Storage-MF068LL/dp/B07J4H4G8G/ref=sr_1_218
Apple,MRE92LL/A,13.3,2560 x 1600 pixels,Intel Core i5,,16 GB,256 GB,,Integrated,macOS 11 Big Sur,,Space Gray,,,$399.00 ,https://www.amazon.com/Apple-MacBook-1-6GHz-Intel-Renewed/dp/B0BDNTRWK7/ref=sr_1_217
Apple,MJVE2LL/A,13 Inches,1440 x 900 pixels,Core i7,,8 GB,128 GB,Intel HD Graphics 6000,Integrated,Mac OS,,Silver,51 ratings,4,$329.00 ,https://www.amazon.com/Apple-MacBook-Air-13-3in-MJVE2LL/dp/B07ZTQD2FX/ref=sr_1_263
Apple,"MacBook 12"" - MK4M2LL/A",12 Inches,2560 x 1440 pixels,core_m,2.4 GHz,8 GB,256 GB,Intel HD Graphics 5300,Integrated,Chrome OS,2 Pounds,Gold,213 ratings,3.8,$425.70 ,https://www.amazon.com/Apple-Macbook-Display-Bluetooth-Refurbished/dp/B01J6B1X4K/ref=sr_1_262
Apple,"MacBookPro15,2",13.3 Inches,2560 x 1600 pixels,I7-8559U,2.7 GHz,16 GB,256 GB,Intel Iris Plus Graphics 655,Integrated,macOS Big Sur,3.02 Pounds,Silver,1 rating,4,$599.99 ,https://www.amazon.com/Apple-MacBook-13-inch-Storage-English/dp/B0BY3H83XR/ref=sr_1_261
Apple,Z0W40LL/A,13.3 Inches,2560 x 1600 pixels,Core i7,1.7 GHz,8 GB,256 GB,Intel Iris Plus Graphics 645,Integrated,Mac OS,3.02 Pounds,Space Gray,67 ratings,4.3,$901.00 ,https://www.amazon.com/Apple-MacBook-Quad-Core-Z0W40LL-Exclusive/dp/B083TNTDPK/ref=sr_1_259
Apple,MacBook Pro,13.3-inch,resolutionx227,Apple M1 chip;,3.49 GHz,8 GB,512 GB,Apple 8-core GPU,Integrated,mac_os,3.0 pounds (1.4 kg),Space Gray,"7,021 ratings",4.8,$804.20 ,https://www.amazon.com/Apple-MacBook-13-inch-512GB-Storage/dp/B08N5LM1K3/ref=sr_1_258
Apple,MNYG2LL/A,12 Inches,1366 x 768 pixels,Core i5,1.3 GHz,8 GB,512 GB,Intel HD Graphics 615,Integrated,Chrome OS,3.4 Pounds,Rose Gold,7 ratings,4.5,$699.00 ,https://www.amazon.com/MacBook-1-3GHz-Intel-12-inch-Storage/dp/B087PGGSYG/ref=sr_1_257
Apple,"MacBook Air 13"" - MD213LL/A",13.3 Inches,2560 x 1600 pixels,Core i5,2.8 GHz,8 GB,512 GB,Intel Iris Graphics 6100,Integrated,macOS 10.14 Mojave,3.46 Pounds,,82 ratings,4.1,$436.00 ,https://www.amazon.com/Apple-MacBook-MGX92LL-i5-4308U-Silver/dp/B06XB1DYWW/ref=sr_1_256
Apple,MJVE2LL/A,13.3 Inches,2560 x 1600 pixels,,,8 GB,128GB,Intel HD Graphics 6000,Integrated,Mac OS,2.98 Pounds,,23 ratings,3.2,$283.50 ,https://www.amazon.com/Apple-MacBook-MJVE2LL-i5-5250U-Refurbished/dp/B01LXW7P8L/ref=sr_1_255
Apple,MMGG2LL/A,13 Inches,2560 x 1600 pixels,Intel HD Graphics 6000,2.2 GHz,8 GB,256 GB,,Integrated,macOS 10.15 Catalina,,Silver,3 ratings,4.3,$299.00 ,https://www.amazon.com/Apple-MacBook-2-2GHz-Silver-Renewed/dp/B0BBSX3XNK/ref=sr_1_254
Apple,Z160000B7,13.6,2560 x 1600 pixels,M2,3.4,24 GB,1 TB,Intel HD Graphics 520,Integrated,macOS 12 Monterey,,,14 ratings,4.8,"$1,899.96 ",https://www.amazon.com/Apple-2022-MacBook-24GB-Storage/dp/B0BBYTHLX9/ref=sr_1_253
Apple,MGN73LL/A,13.3 Inches,2560 x 1600 pixels,Apple M1,3.1 GHz,8 GB,512 GB,7-core GPU,Integrated,macOS Ventura,3.02 Pounds,Gray,,,$769.00 ,https://www.amazon.com/Apple-MacBook-13-inch-Storage-English/dp/B0CNHBRPRK/ref=sr_1_252
Apple,MNQG2LL/A,13 Inches,2560 x 1600 pixels,Core i7,,8 GB,1 TB,Intel Iris Graphics 550,"Integrated, Dedicated",Mac OS,,Silver,4 ratings,4.7,$800.00 ,https://www.amazon.com/Apple-MacBook-Touch-3-3GHz-13-inch/dp/B0B81HGGGP/ref=sr_1_250
Apple,MacBook Air,13.3 Inches,2560 x 1600 pixels,Core i5,1.6 GHz,8 GB,128 GB,Intel HD Graphics 6000,Integrated,Chrome OS,,,65 ratings,4.2,$249.85 ,https://www.amazon.com/Apple-MacBook-MJVE2LL-13-inch-Refurbished/dp/B07K8RWCHJ/ref=sr_1_249
Apple,MQKW3LLA,15 Inches,2560 x 1600 pixels,M2,3.49 GHz,8 GB,256 GB,Apple M2 10-core GPU,Integrated,Mac OS,6.25 Pounds,Midnight,,,"$1,394.95 ",https://www.amazon.com/Apple-MacBook-15-inch-Storage-Midnight/dp/B0CN2TLGF4/ref=sr_1_248
Apple,MWP72LL/A,13.3 Inches,2560 x 1600 pixels,MWP72LL/A,2.3 GHz,16 GB,512 GB,Intel Iris Plus,Integrated,Mac OS,,Space Gray,45 ratings,4.5,$712.99 ,https://www.amazon.com/Apple-MacBook-Intel-512GB-Renewed/dp/B0B446WBYQ/ref=sr_1_247
Apple,CR_5R9U2LL/A,13.3 Inches,2560 x 1600 pixels,Intel Core i5,2.3 GHz,8 GB,256 GB,Integrated,Integrated,Mac OS,,Silver,11 ratings,3.8,$509.97 ,https://www.amazon.com/Apple-i5-8259U-Quad-Core-802-11ac-Bluetooth/dp/B07PXW1QXT/ref=sr_1_246
Apple,MUHN2LL/A,13.3 Inches,2560 x 1600 pixels,i5-8257U,1.4 GHz,8 GB,512 GB,Intel Iris Plus Graphics 645,Integrated,macOS 10.14 Mojave,1.37 Kilograms,Space Gray,,,$605.56 ,https://www.amazon.com/Apple-MacBook-1-4GHz-13-inch-Renewed/dp/B0BTMNF41B/ref=sr_1_244
Apple,Z0V0-MR9357-cr,15.4 Inches,2560 x 1600 pixels,Core i9,,32 GB,1 TB,,Integrated,,7.3 Pounds,,31 ratings,3.8,"$1,049.99 ",https://www.amazon.com/Apple-MacBook-2-9GHz-6-Core-Renewed/dp/B086846TTY/ref=sr_1_243
Apple,Mjlq2ll/a,15.4 Inches,2560 x 1600 pixels,Core i7,,16 GB,500 GB,Intel Iris 5200 Pro,Integrated,OS X 10.10 Yosemite,4.5 Pounds,Silver,1 rating,5,$469.99 ,https://www.amazon.com/Apple-MacBook-Pro-Mjlq2ll-Mid-2015/dp/B097CHMRBW/ref=sr_1_242
Apple,MVH42LL/A,13 Inches,2560 x 1600 pixels,Intel,1.1 GHz,8 GB,512 GB,Intel Iris Plus,Intel Iris Plus Graphics,Mac OS,,Silver,25 ratings,4,$556.99 ,https://www.amazon.com/Apple-MacBook-13-inch-512GB-Storage/dp/B08H7V5Q7V/ref=sr_1_241
Apple,DDMGX92_16M512D_R,13.3 Inches,2560 x 1600 pixels,,,8 GB,,Intel Iris,Integrated,macOS 10.14 Mojave,3.46 Pounds,,16 ratings,3.5,$449.99 ,https://www.amazon.com/Apple-MacBook-13-3-Inch-MGX92LL-Refurbished/dp/B07DFBG3MP/ref=sr_1_287
Apple,MVVM2LL/A,16 Inches,3840 x 2160 pixels,AMD Radeon Pro,2.4 GHz,64 GB,1 TB,Intel UHD Graphics 630,Integrated,Os Catalina,3.02 Pounds,,,,"$1,499.99 ",https://www.amazon.com/Apple-MacBook-2-4GHz-Silver-Renewed/dp/B0B57R4641/ref=sr_1_286
Apple,MacBook Pro,13,2560 x 1600 pixels,Core i7,2.7 GHz,8 GB,256 GB,intel,Integrated,macOS 10.15 Catalina,,,,,$499.97 ,https://www.amazon.com/Apple-MacBook-Laptop-2-7GHz-Renewed/dp/B0BLJ7TGT7/ref=sr_1_285
Apple,MacBook Pro 13-inch,13 Inches,2560 x 1600 pixels,Core i5 8250U,,8 GB,256 GB,intel,Integrated,Mac OS,,Silver,51 ratings,4,$579.97 ,https://www.amazon.com/Apple-MacBook-Laptop-1-4GHz-Silver/dp/B08H7Z96MJ/ref=sr_1_284
Apple,MacBook Air,13.3 Inches,2048x1536,Apple M1,3.20 GHz,8 GB,512 GB,apple,Integrated,macOS,5.1 Pounds,,2 ratings,5,"$1,199.00 ",https://www.amazon.com/Apple-MacBook-Air-Retina-Display/dp/B09D22HG96/ref=sr_1_283
Apple,MacBook Air,11.6 Inches,1366 x 768 pixels,Core i5,1.4 GHz,4 GB,256 GB,Intel HD Graphics 5000,Integrated,OS X 10.9 Mavericks,,White,13 ratings,3.5,$270.00 ,https://www.amazon.com/Apple-MacBook-MD712LL-11-6-Inch-Refurbished/dp/B07D19QW4M/ref=sr_1_282
Apple,Myda2ll/a,13.3 Inches,2560 x 1600 pixels,Apple M1,3.20 GHz,16 GB,512 GB,8-core GPU,Integrated,Mac OS,6.9 Pounds,Silver,4 ratings,3.7,"$1,077.00 ",https://www.amazon.com/Apple-MacBook-512GB-Silver-Renewed/dp/B09V39CGXX/ref=sr_1_281
Apple,MLL42LL/A,13.3 Inches,2560 x 1600 pixels,Core i5,2 GHz,16 GB,512 GB,Intel Iris Graphics 540,Integrated,Mac OS,3.02 Pounds,Silver,1 rating,1,$499.99 ,https://www.amazon.com/Apple-MacBook-MLL42LL-13-3-inch-Display/dp/B0842BJDD4/ref=sr_1_279
Apple,MV932LL/A,15.4 Inches,2560 x 1600 pixels,Intel Core i9,,16 GB,1 TB,AMD Radeon Pro 560X,Integrated,macOS 10.15 Catalina,,Silver,,,$784.97 ,https://www.amazon.com/Apple-MacBook-15-Inch-Storage-English/dp/B0CJMSTJG2/ref=sr_1_278
